p,file,scenes,codec,frames_ts,BVP,fold
29,/p029_/R4/video_ZIP_H264.mp4,R4,H264,/p029_/R4/frames_timestamp.csv,/p029_/R4/BVP.csv,-1
29,/p029_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p029_/R4/frames_timestamp.csv,/p029_/R4/BVP.csv,-1
29,/p029_/T1/video_ZIP_H264.mp4,T1,H264,/p029_/T1/frames_timestamp.csv,/p029_/T1/BVP.csv,-1
29,/p029_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p029_/T1/frames_timestamp.csv,/p029_/T1/BVP.csv,-1
29,/p029_/T2/video_ZIP_H264.mp4,T2,H264,/p029_/T2/frames_timestamp.csv,/p029_/T2/BVP.csv,-1
29,/p029_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p029_/T2/frames_timestamp.csv,/p029_/T2/BVP.csv,-1
29,/p029_/T3/video_ZIP_H264.mp4,T3,H264,/p029_/T3/frames_timestamp.csv,/p029_/T3/BVP.csv,-1
29,/p029_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p029_/T3/frames_timestamp.csv,/p029_/T3/BVP.csv,-1
30,/p030/E1/video_ZIP_H264.mp4,E1,H264,/p030/E1/frames_timestamp.csv,/p030/E1/BVP.csv,0
30,/p030/E1/video_ZIP_MJPG.avi,E1,MJPG,/p030/E1/frames_timestamp.csv,/p030/E1/BVP.csv,0
30,/p030/E2/video_ZIP_H264.mp4,E2,H264,/p030/E2/frames_timestamp.csv,/p030/E2/BVP.csv,0
30,/p030/E2/video_ZIP_MJPG.avi,E2,MJPG,/p030/E2/frames_timestamp.csv,/p030/E2/BVP.csv,0
30,/p030/E3/video_ZIP_H264.mp4,E3,H264,/p030/E3/frames_timestamp.csv,/p030/E3/BVP.csv,0
30,/p030/E3/video_ZIP_MJPG.avi,E3,MJPG,/p030/E3/frames_timestamp.csv,/p030/E3/BVP.csv,0
30,/p030/E4/video_ZIP_H264.mp4,E4,H264,/p030/E4/frames_timestamp.csv,/p030/E4/BVP.csv,0
30,/p030/E4/video_ZIP_MJPG.avi,E4,MJPG,/p030/E4/frames_timestamp.csv,/p030/E4/BVP.csv,0
30,/p030/E5/video_ZIP_H264.mp4,E5,H264,/p030/E5/frames_timestamp.csv,/p030/E5/BVP.csv,0
30,/p030/E5/video_ZIP_MJPG.avi,E5,MJPG,/p030/E5/frames_timestamp.csv,/p030/E5/BVP.csv,0
30,/p030/E6/video_ZIP_H264.mp4,E6,H264,/p030/E6/frames_timestamp.csv,/p030/E6/BVP.csv,0
30,/p030/E6/video_ZIP_MJPG.avi,E6,MJPG,/p030/E6/frames_timestamp.csv,/p030/E6/BVP.csv,0
30,/p030/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p030/R1/frames_timestamp.csv,/p030/R1/BVP.csv,0
30,/p030/R1/video_ZIP_H264.mp4,R1,H264,/p030/R1/frames_timestamp.csv,/p030/R1/BVP.csv,0
30,/p030/R1/video_ZIP_MJPG.avi,R1,MJPG,/p030/R1/frames_timestamp.csv,/p030/R1/BVP.csv,0
30,/p030/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p030/R2/frames_timestamp.csv,/p030/R2/BVP.csv,0
30,/p030/R2/video_ZIP_H264.mp4,R2,H264,/p030/R2/frames_timestamp.csv,/p030/R2/BVP.csv,0
30,/p030/R2/video_ZIP_MJPG.avi,R2,MJPG,/p030/R2/frames_timestamp.csv,/p030/R2/BVP.csv,0
30,/p030/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p030/R3/frames_timestamp.csv,/p030/R3/BVP.csv,0
30,/p030/R3/video_ZIP_H264.mp4,R3,H264,/p030/R3/frames_timestamp.csv,/p030/R3/BVP.csv,0
30,/p030/R3/video_ZIP_MJPG.avi,R3,MJPG,/p030/R3/frames_timestamp.csv,/p030/R3/BVP.csv,0
30,/p030/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p030/R4/frames_timestamp.csv,/p030/R4/BVP.csv,0
30,/p030/R4/video_ZIP_H264.mp4,R4,H264,/p030/R4/frames_timestamp.csv,/p030/R4/BVP.csv,0
30,/p030/R4/video_ZIP_MJPG.avi,R4,MJPG,/p030/R4/frames_timestamp.csv,/p030/R4/BVP.csv,0
30,/p030/T1/video_ZIP_H264.mp4,T1,H264,/p030/T1/frames_timestamp.csv,/p030/T1/BVP.csv,0
30,/p030/T1/video_ZIP_MJPG.avi,T1,MJPG,/p030/T1/frames_timestamp.csv,/p030/T1/BVP.csv,0
30,/p030/T2/video_ZIP_H264.mp4,T2,H264,/p030/T2/frames_timestamp.csv,/p030/T2/BVP.csv,0
30,/p030/T2/video_ZIP_MJPG.avi,T2,MJPG,/p030/T2/frames_timestamp.csv,/p030/T2/BVP.csv,0
30,/p030/T3/video_ZIP_H264.mp4,T3,H264,/p030/T3/frames_timestamp.csv,/p030/T3/BVP.csv,0
30,/p030/T3/video_ZIP_MJPG.avi,T3,MJPG,/p030/T3/frames_timestamp.csv,/p030/T3/BVP.csv,0
31,/p031/E1/video_ZIP_H264.mp4,E1,H264,/p031/E1/frames_timestamp.csv,/p031/E1/BVP.csv,3
31,/p031/E1/video_ZIP_MJPG.avi,E1,MJPG,/p031/E1/frames_timestamp.csv,/p031/E1/BVP.csv,3
31,/p031/E2/video_ZIP_H264.mp4,E2,H264,/p031/E2/frames_timestamp.csv,/p031/E2/BVP.csv,3
31,/p031/E2/video_ZIP_MJPG.avi,E2,MJPG,/p031/E2/frames_timestamp.csv,/p031/E2/BVP.csv,3
31,/p031/E3/video_ZIP_H264.mp4,E3,H264,/p031/E3/frames_timestamp.csv,/p031/E3/BVP.csv,3
31,/p031/E3/video_ZIP_MJPG.avi,E3,MJPG,/p031/E3/frames_timestamp.csv,/p031/E3/BVP.csv,3
31,/p031/E4/video_ZIP_H264.mp4,E4,H264,/p031/E4/frames_timestamp.csv,/p031/E4/BVP.csv,3
31,/p031/E4/video_ZIP_MJPG.avi,E4,MJPG,/p031/E4/frames_timestamp.csv,/p031/E4/BVP.csv,3
31,/p031/E5/video_ZIP_H264.mp4,E5,H264,/p031/E5/frames_timestamp.csv,/p031/E5/BVP.csv,3
31,/p031/E5/video_ZIP_MJPG.avi,E5,MJPG,/p031/E5/frames_timestamp.csv,/p031/E5/BVP.csv,3
31,/p031/E6/video_ZIP_H264.mp4,E6,H264,/p031/E6/frames_timestamp.csv,/p031/E6/BVP.csv,3
31,/p031/E6/video_ZIP_MJPG.avi,E6,MJPG,/p031/E6/frames_timestamp.csv,/p031/E6/BVP.csv,3
31,/p031/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p031/R1/frames_timestamp.csv,/p031/R1/BVP.csv,3
31,/p031/R1/video_ZIP_H264.mp4,R1,H264,/p031/R1/frames_timestamp.csv,/p031/R1/BVP.csv,3
31,/p031/R1/video_ZIP_MJPG.avi,R1,MJPG,/p031/R1/frames_timestamp.csv,/p031/R1/BVP.csv,3
31,/p031/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p031/R2/frames_timestamp.csv,/p031/R2/BVP.csv,3
31,/p031/R2/video_ZIP_H264.mp4,R2,H264,/p031/R2/frames_timestamp.csv,/p031/R2/BVP.csv,3
31,/p031/R2/video_ZIP_MJPG.avi,R2,MJPG,/p031/R2/frames_timestamp.csv,/p031/R2/BVP.csv,3
31,/p031/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p031/R3/frames_timestamp.csv,/p031/R3/BVP.csv,3
31,/p031/R3/video_ZIP_H264.mp4,R3,H264,/p031/R3/frames_timestamp.csv,/p031/R3/BVP.csv,3
31,/p031/R3/video_ZIP_MJPG.avi,R3,MJPG,/p031/R3/frames_timestamp.csv,/p031/R3/BVP.csv,3
31,/p031/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p031/R4/frames_timestamp.csv,/p031/R4/BVP.csv,3
31,/p031/R4/video_ZIP_H264.mp4,R4,H264,/p031/R4/frames_timestamp.csv,/p031/R4/BVP.csv,3
31,/p031/R4/video_ZIP_MJPG.avi,R4,MJPG,/p031/R4/frames_timestamp.csv,/p031/R4/BVP.csv,3
31,/p031/T1/video_ZIP_H264.mp4,T1,H264,/p031/T1/frames_timestamp.csv,/p031/T1/BVP.csv,3
31,/p031/T1/video_ZIP_MJPG.avi,T1,MJPG,/p031/T1/frames_timestamp.csv,/p031/T1/BVP.csv,3
31,/p031/T2/video_ZIP_H264.mp4,T2,H264,/p031/T2/frames_timestamp.csv,/p031/T2/BVP.csv,3
31,/p031/T2/video_ZIP_MJPG.avi,T2,MJPG,/p031/T2/frames_timestamp.csv,/p031/T2/BVP.csv,3
31,/p031/T3/video_ZIP_H264.mp4,T3,H264,/p031/T3/frames_timestamp.csv,/p031/T3/BVP.csv,3
31,/p031/T3/video_ZIP_MJPG.avi,T3,MJPG,/p031/T3/frames_timestamp.csv,/p031/T3/BVP.csv,3
32,/p032/E1/video_ZIP_H264.mp4,E1,H264,/p032/E1/frames_timestamp.csv,/p032/E1/BVP.csv,2
32,/p032/E1/video_ZIP_MJPG.avi,E1,MJPG,/p032/E1/frames_timestamp.csv,/p032/E1/BVP.csv,2
32,/p032/E2/video_ZIP_H264.mp4,E2,H264,/p032/E2/frames_timestamp.csv,/p032/E2/BVP.csv,2
32,/p032/E2/video_ZIP_MJPG.avi,E2,MJPG,/p032/E2/frames_timestamp.csv,/p032/E2/BVP.csv,2
32,/p032/E3/video_ZIP_H264.mp4,E3,H264,/p032/E3/frames_timestamp.csv,/p032/E3/BVP.csv,2
32,/p032/E3/video_ZIP_MJPG.avi,E3,MJPG,/p032/E3/frames_timestamp.csv,/p032/E3/BVP.csv,2
32,/p032/E4/video_ZIP_H264.mp4,E4,H264,/p032/E4/frames_timestamp.csv,/p032/E4/BVP.csv,2
32,/p032/E4/video_ZIP_MJPG.avi,E4,MJPG,/p032/E4/frames_timestamp.csv,/p032/E4/BVP.csv,2
32,/p032/E5/video_ZIP_H264.mp4,E5,H264,/p032/E5/frames_timestamp.csv,/p032/E5/BVP.csv,2
32,/p032/E5/video_ZIP_MJPG.avi,E5,MJPG,/p032/E5/frames_timestamp.csv,/p032/E5/BVP.csv,2
32,/p032/E6/video_ZIP_H264.mp4,E6,H264,/p032/E6/frames_timestamp.csv,/p032/E6/BVP.csv,2
32,/p032/E6/video_ZIP_MJPG.avi,E6,MJPG,/p032/E6/frames_timestamp.csv,/p032/E6/BVP.csv,2
32,/p032/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p032/R1/frames_timestamp.csv,/p032/R1/BVP.csv,2
32,/p032/R1/video_ZIP_H264.mp4,R1,H264,/p032/R1/frames_timestamp.csv,/p032/R1/BVP.csv,2
32,/p032/R1/video_ZIP_MJPG.avi,R1,MJPG,/p032/R1/frames_timestamp.csv,/p032/R1/BVP.csv,2
32,/p032/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p032/R2/frames_timestamp.csv,/p032/R2/BVP.csv,2
32,/p032/R2/video_ZIP_H264.mp4,R2,H264,/p032/R2/frames_timestamp.csv,/p032/R2/BVP.csv,2
32,/p032/R2/video_ZIP_MJPG.avi,R2,MJPG,/p032/R2/frames_timestamp.csv,/p032/R2/BVP.csv,2
32,/p032/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p032/R3/frames_timestamp.csv,/p032/R3/BVP.csv,2
32,/p032/R3/video_ZIP_H264.mp4,R3,H264,/p032/R3/frames_timestamp.csv,/p032/R3/BVP.csv,2
32,/p032/R3/video_ZIP_MJPG.avi,R3,MJPG,/p032/R3/frames_timestamp.csv,/p032/R3/BVP.csv,2
32,/p032/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p032/R4/frames_timestamp.csv,/p032/R4/BVP.csv,2
32,/p032/R4/video_ZIP_H264.mp4,R4,H264,/p032/R4/frames_timestamp.csv,/p032/R4/BVP.csv,2
32,/p032/R4/video_ZIP_MJPG.avi,R4,MJPG,/p032/R4/frames_timestamp.csv,/p032/R4/BVP.csv,2
32,/p032/T1/video_ZIP_H264.mp4,T1,H264,/p032/T1/frames_timestamp.csv,/p032/T1/BVP.csv,2
32,/p032/T1/video_ZIP_MJPG.avi,T1,MJPG,/p032/T1/frames_timestamp.csv,/p032/T1/BVP.csv,2
32,/p032/T2/video_ZIP_H264.mp4,T2,H264,/p032/T2/frames_timestamp.csv,/p032/T2/BVP.csv,2
32,/p032/T2/video_ZIP_MJPG.avi,T2,MJPG,/p032/T2/frames_timestamp.csv,/p032/T2/BVP.csv,2
32,/p032/T3/video_ZIP_H264.mp4,T3,H264,/p032/T3/frames_timestamp.csv,/p032/T3/BVP.csv,2
32,/p032/T3/video_ZIP_MJPG.avi,T3,MJPG,/p032/T3/frames_timestamp.csv,/p032/T3/BVP.csv,2
33,/p033_/E1/video_ZIP_H264.mp4,E1,H264,/p033_/E1/frames_timestamp.csv,/p033_/E1/BVP.csv,1
33,/p033_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p033_/E1/frames_timestamp.csv,/p033_/E1/BVP.csv,1
33,/p033_/E2/video_ZIP_H264.mp4,E2,H264,/p033_/E2/frames_timestamp.csv,/p033_/E2/BVP.csv,1
33,/p033_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p033_/E2/frames_timestamp.csv,/p033_/E2/BVP.csv,1
33,/p033_/E3/video_ZIP_H264.mp4,E3,H264,/p033_/E3/frames_timestamp.csv,/p033_/E3/BVP.csv,1
33,/p033_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p033_/E3/frames_timestamp.csv,/p033_/E3/BVP.csv,1
33,/p033_/E4/video_ZIP_H264.mp4,E4,H264,/p033_/E4/frames_timestamp.csv,/p033_/E4/BVP.csv,1
33,/p033_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p033_/E4/frames_timestamp.csv,/p033_/E4/BVP.csv,1
33,/p033_/E5/video_ZIP_H264.mp4,E5,H264,/p033_/E5/frames_timestamp.csv,/p033_/E5/BVP.csv,1
33,/p033_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p033_/E5/frames_timestamp.csv,/p033_/E5/BVP.csv,1
33,/p033_/E6/video_ZIP_H264.mp4,E6,H264,/p033_/E6/frames_timestamp.csv,/p033_/E6/BVP.csv,1
33,/p033_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p033_/E6/frames_timestamp.csv,/p033_/E6/BVP.csv,1
33,/p033_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p033_/R1/frames_timestamp.csv,/p033_/R1/BVP.csv,1
33,/p033_/R1/video_ZIP_H264.mp4,R1,H264,/p033_/R1/frames_timestamp.csv,/p033_/R1/BVP.csv,1
33,/p033_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p033_/R1/frames_timestamp.csv,/p033_/R1/BVP.csv,1
33,/p033_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p033_/R2/frames_timestamp.csv,/p033_/R2/BVP.csv,1
33,/p033_/R2/video_ZIP_H264.mp4,R2,H264,/p033_/R2/frames_timestamp.csv,/p033_/R2/BVP.csv,1
33,/p033_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p033_/R2/frames_timestamp.csv,/p033_/R2/BVP.csv,1
33,/p033_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p033_/R3/frames_timestamp.csv,/p033_/R3/BVP.csv,1
33,/p033_/R3/video_ZIP_H264.mp4,R3,H264,/p033_/R3/frames_timestamp.csv,/p033_/R3/BVP.csv,1
33,/p033_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p033_/R3/frames_timestamp.csv,/p033_/R3/BVP.csv,1
33,/p033_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p033_/R4/frames_timestamp.csv,/p033_/R4/BVP.csv,1
33,/p033_/R4/video_ZIP_H264.mp4,R4,H264,/p033_/R4/frames_timestamp.csv,/p033_/R4/BVP.csv,1
33,/p033_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p033_/R4/frames_timestamp.csv,/p033_/R4/BVP.csv,1
33,/p033_/T1/video_ZIP_H264.mp4,T1,H264,/p033_/T1/frames_timestamp.csv,/p033_/T1/BVP.csv,1
33,/p033_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p033_/T1/frames_timestamp.csv,/p033_/T1/BVP.csv,1
33,/p033_/T2/video_ZIP_H264.mp4,T2,H264,/p033_/T2/frames_timestamp.csv,/p033_/T2/BVP.csv,1
33,/p033_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p033_/T2/frames_timestamp.csv,/p033_/T2/BVP.csv,1
33,/p033_/T3/video_ZIP_H264.mp4,T3,H264,/p033_/T3/frames_timestamp.csv,/p033_/T3/BVP.csv,-1
33,/p033_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p033_/T3/frames_timestamp.csv,/p033_/T3/BVP.csv,-1
34,/p034_/E1/video_ZIP_H264.mp4,E1,H264,/p034_/E1/frames_timestamp.csv,/p034_/E1/BVP.csv,4
34,/p034_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p034_/E1/frames_timestamp.csv,/p034_/E1/BVP.csv,4
34,/p034_/E2/video_ZIP_H264.mp4,E2,H264,/p034_/E2/frames_timestamp.csv,/p034_/E2/BVP.csv,4
34,/p034_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p034_/E2/frames_timestamp.csv,/p034_/E2/BVP.csv,4
34,/p034_/E3/video_ZIP_H264.mp4,E3,H264,/p034_/E3/frames_timestamp.csv,/p034_/E3/BVP.csv,4
34,/p034_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p034_/E3/frames_timestamp.csv,/p034_/E3/BVP.csv,4
34,/p034_/E4/video_ZIP_H264.mp4,E4,H264,/p034_/E4/frames_timestamp.csv,/p034_/E4/BVP.csv,4
34,/p034_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p034_/E4/frames_timestamp.csv,/p034_/E4/BVP.csv,4
34,/p034_/E5/video_ZIP_H264.mp4,E5,H264,/p034_/E5/frames_timestamp.csv,/p034_/E5/BVP.csv,4
34,/p034_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p034_/E5/frames_timestamp.csv,/p034_/E5/BVP.csv,4
34,/p034_/E6/video_ZIP_H264.mp4,E6,H264,/p034_/E6/frames_timestamp.csv,/p034_/E6/BVP.csv,4
34,/p034_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p034_/E6/frames_timestamp.csv,/p034_/E6/BVP.csv,4
34,/p034_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p034_/R1/frames_timestamp.csv,/p034_/R1/BVP.csv,4
34,/p034_/R1/video_ZIP_H264.mp4,R1,H264,/p034_/R1/frames_timestamp.csv,/p034_/R1/BVP.csv,4
34,/p034_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p034_/R1/frames_timestamp.csv,/p034_/R1/BVP.csv,4
34,/p034_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p034_/R2/frames_timestamp.csv,/p034_/R2/BVP.csv,4
34,/p034_/R2/video_ZIP_H264.mp4,R2,H264,/p034_/R2/frames_timestamp.csv,/p034_/R2/BVP.csv,4
34,/p034_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p034_/R2/frames_timestamp.csv,/p034_/R2/BVP.csv,4
34,/p034_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p034_/R3/frames_timestamp.csv,/p034_/R3/BVP.csv,4
34,/p034_/R3/video_ZIP_H264.mp4,R3,H264,/p034_/R3/frames_timestamp.csv,/p034_/R3/BVP.csv,4
34,/p034_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p034_/R3/frames_timestamp.csv,/p034_/R3/BVP.csv,4
34,/p034_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p034_/R4/frames_timestamp.csv,/p034_/R4/BVP.csv,4
34,/p034_/R4/video_ZIP_H264.mp4,R4,H264,/p034_/R4/frames_timestamp.csv,/p034_/R4/BVP.csv,4
34,/p034_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p034_/R4/frames_timestamp.csv,/p034_/R4/BVP.csv,4
34,/p034_/T1/video_ZIP_H264.mp4,T1,H264,/p034_/T1/frames_timestamp.csv,/p034_/T1/BVP.csv,4
34,/p034_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p034_/T1/frames_timestamp.csv,/p034_/T1/BVP.csv,4
34,/p034_/T2/video_ZIP_H264.mp4,T2,H264,/p034_/T2/frames_timestamp.csv,/p034_/T2/BVP.csv,4
34,/p034_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p034_/T2/frames_timestamp.csv,/p034_/T2/BVP.csv,4
34,/p034_/T3/video_ZIP_H264.mp4,T3,H264,/p034_/T3/frames_timestamp.csv,/p034_/T3/BVP.csv,4
34,/p034_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p034_/T3/frames_timestamp.csv,/p034_/T3/BVP.csv,4
35,/p035/E1/video_ZIP_H264.mp4,E1,H264,/p035/E1/frames_timestamp.csv,/p035/E1/BVP.csv,3
35,/p035/E1/video_ZIP_MJPG.avi,E1,MJPG,/p035/E1/frames_timestamp.csv,/p035/E1/BVP.csv,3
35,/p035/E2/video_ZIP_H264.mp4,E2,H264,/p035/E2/frames_timestamp.csv,/p035/E2/BVP.csv,3
35,/p035/E2/video_ZIP_MJPG.avi,E2,MJPG,/p035/E2/frames_timestamp.csv,/p035/E2/BVP.csv,3
35,/p035/E3/video_ZIP_H264.mp4,E3,H264,/p035/E3/frames_timestamp.csv,/p035/E3/BVP.csv,3
35,/p035/E3/video_ZIP_MJPG.avi,E3,MJPG,/p035/E3/frames_timestamp.csv,/p035/E3/BVP.csv,3
35,/p035/E4/video_ZIP_H264.mp4,E4,H264,/p035/E4/frames_timestamp.csv,/p035/E4/BVP.csv,3
35,/p035/E4/video_ZIP_MJPG.avi,E4,MJPG,/p035/E4/frames_timestamp.csv,/p035/E4/BVP.csv,3
35,/p035/E5/video_ZIP_H264.mp4,E5,H264,/p035/E5/frames_timestamp.csv,/p035/E5/BVP.csv,3
35,/p035/E5/video_ZIP_MJPG.avi,E5,MJPG,/p035/E5/frames_timestamp.csv,/p035/E5/BVP.csv,3
35,/p035/E6/video_ZIP_H264.mp4,E6,H264,/p035/E6/frames_timestamp.csv,/p035/E6/BVP.csv,3
35,/p035/E6/video_ZIP_MJPG.avi,E6,MJPG,/p035/E6/frames_timestamp.csv,/p035/E6/BVP.csv,3
35,/p035/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p035/R1/frames_timestamp.csv,/p035/R1/BVP.csv,3
35,/p035/R1/video_ZIP_H264.mp4,R1,H264,/p035/R1/frames_timestamp.csv,/p035/R1/BVP.csv,3
35,/p035/R1/video_ZIP_MJPG.avi,R1,MJPG,/p035/R1/frames_timestamp.csv,/p035/R1/BVP.csv,3
35,/p035/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p035/R2/frames_timestamp.csv,/p035/R2/BVP.csv,3
35,/p035/R2/video_ZIP_H264.mp4,R2,H264,/p035/R2/frames_timestamp.csv,/p035/R2/BVP.csv,3
35,/p035/R2/video_ZIP_MJPG.avi,R2,MJPG,/p035/R2/frames_timestamp.csv,/p035/R2/BVP.csv,3
35,/p035/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p035/R3/frames_timestamp.csv,/p035/R3/BVP.csv,3
35,/p035/R3/video_ZIP_H264.mp4,R3,H264,/p035/R3/frames_timestamp.csv,/p035/R3/BVP.csv,3
35,/p035/R3/video_ZIP_MJPG.avi,R3,MJPG,/p035/R3/frames_timestamp.csv,/p035/R3/BVP.csv,3
35,/p035/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p035/R4/frames_timestamp.csv,/p035/R4/BVP.csv,3
35,/p035/R4/video_ZIP_H264.mp4,R4,H264,/p035/R4/frames_timestamp.csv,/p035/R4/BVP.csv,3
35,/p035/R4/video_ZIP_MJPG.avi,R4,MJPG,/p035/R4/frames_timestamp.csv,/p035/R4/BVP.csv,3
35,/p035/T1/video_ZIP_H264.mp4,T1,H264,/p035/T1/frames_timestamp.csv,/p035/T1/BVP.csv,3
35,/p035/T1/video_ZIP_MJPG.avi,T1,MJPG,/p035/T1/frames_timestamp.csv,/p035/T1/BVP.csv,3
35,/p035/T2/video_ZIP_H264.mp4,T2,H264,/p035/T2/frames_timestamp.csv,/p035/T2/BVP.csv,3
35,/p035/T2/video_ZIP_MJPG.avi,T2,MJPG,/p035/T2/frames_timestamp.csv,/p035/T2/BVP.csv,3
35,/p035/T3/video_ZIP_H264.mp4,T3,H264,/p035/T3/frames_timestamp.csv,/p035/T3/BVP.csv,3
35,/p035/T3/video_ZIP_MJPG.avi,T3,MJPG,/p035/T3/frames_timestamp.csv,/p035/T3/BVP.csv,3
36,/p036/E1/video_ZIP_H264.mp4,E1,H264,/p036/E1/frames_timestamp.csv,/p036/E1/BVP.csv,2
36,/p036/E1/video_ZIP_MJPG.avi,E1,MJPG,/p036/E1/frames_timestamp.csv,/p036/E1/BVP.csv,2
36,/p036/E2/video_ZIP_H264.mp4,E2,H264,/p036/E2/frames_timestamp.csv,/p036/E2/BVP.csv,2
36,/p036/E2/video_ZIP_MJPG.avi,E2,MJPG,/p036/E2/frames_timestamp.csv,/p036/E2/BVP.csv,2
36,/p036/E3/video_ZIP_H264.mp4,E3,H264,/p036/E3/frames_timestamp.csv,/p036/E3/BVP.csv,2
36,/p036/E3/video_ZIP_MJPG.avi,E3,MJPG,/p036/E3/frames_timestamp.csv,/p036/E3/BVP.csv,2
36,/p036/E4/video_ZIP_H264.mp4,E4,H264,/p036/E4/frames_timestamp.csv,/p036/E4/BVP.csv,2
36,/p036/E4/video_ZIP_MJPG.avi,E4,MJPG,/p036/E4/frames_timestamp.csv,/p036/E4/BVP.csv,2
36,/p036/E5/video_ZIP_H264.mp4,E5,H264,/p036/E5/frames_timestamp.csv,/p036/E5/BVP.csv,2
36,/p036/E5/video_ZIP_MJPG.avi,E5,MJPG,/p036/E5/frames_timestamp.csv,/p036/E5/BVP.csv,2
36,/p036/E6/video_ZIP_H264.mp4,E6,H264,/p036/E6/frames_timestamp.csv,/p036/E6/BVP.csv,2
36,/p036/E6/video_ZIP_MJPG.avi,E6,MJPG,/p036/E6/frames_timestamp.csv,/p036/E6/BVP.csv,2
36,/p036/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p036/R1/frames_timestamp.csv,/p036/R1/BVP.csv,2
36,/p036/R1/video_ZIP_H264.mp4,R1,H264,/p036/R1/frames_timestamp.csv,/p036/R1/BVP.csv,2
36,/p036/R1/video_ZIP_MJPG.avi,R1,MJPG,/p036/R1/frames_timestamp.csv,/p036/R1/BVP.csv,2
36,/p036/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p036/R2/frames_timestamp.csv,/p036/R2/BVP.csv,2
36,/p036/R2/video_ZIP_H264.mp4,R2,H264,/p036/R2/frames_timestamp.csv,/p036/R2/BVP.csv,2
36,/p036/R2/video_ZIP_MJPG.avi,R2,MJPG,/p036/R2/frames_timestamp.csv,/p036/R2/BVP.csv,2
36,/p036/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p036/R3/frames_timestamp.csv,/p036/R3/BVP.csv,2
36,/p036/R3/video_ZIP_H264.mp4,R3,H264,/p036/R3/frames_timestamp.csv,/p036/R3/BVP.csv,2
36,/p036/R3/video_ZIP_MJPG.avi,R3,MJPG,/p036/R3/frames_timestamp.csv,/p036/R3/BVP.csv,2
